diamond_id,size,color,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,culet_size,culet_condition,fluor_color,fluor_intensity,lab,total_sales_price,eye_clean,date
864506590,0.32,K,Gray,Chameleon,Greenish,Fancy Vivid,VS2,Good,Good,Fair,2.2,5.5,15.97,4.37,8.96,VTN,XTK,SL,Orange,White,Slight,IGI,563433,Borderline,2006-09-06
546616273,8.06,F,Chameleon,Yellow,Yellowish,Fancy Intense,SI1,Fair,Excellent,Very Good,4.5,1.6,12.82,14.4,12.3,TK,VTK,L,White,Yellow,Slight,IGI,1290034,Borderline,2010-07-30
435704732,14.38,M,Green,Gray,Yellowish,Faint,VVS2,Fair,Poor,Excellent,1.0,7.5,5.36,6.33,6.65,TN,M,M,Orange,White,Faint,GIA,574401,Borderline,2012-01-28
441530563,17.85,M,Pink,Brown,Orangey,Faint,IF,Excellent,Fair,Excellent,4.5,3.8,12.88,8.75,4.29,STN,VTK,L,Yellow,Yellow,Slight,GIA,1343791,E1,2022-09-13
955831554,3.91,L,Black,Blue,Orangey,Fancy Deep,I1,Excellent,Good,Very Good,7.6,4.3,12.01,14.69,13.31,M,STN,EL,Yellow,Blue,Slight,HRD,778435,Yes,2013-07-11
827393689,7.93,K,Brown,Other,Brownish,Faint,I3,Fair,Good,Excellent,3.7,5.3,11.04,5.38,3.62,VTN,STN,L,Blue,Yellow,Medium,HRD,1289087,Yes,2005-08-14
712681147,18.88,K,Red,Black,Orangey,Faint,VVS2,Poor,Poor,Poor,6.1,5.5,13.41,6.62,11.14,XTN,STN,VL,Green,Green,Strong,GIA,550168,Borderline,2010-05-06
419431650,5.47,M,Brown,Other,Purplish,Light,I2,Poor,Very Good,Fair,0.6,2.7,2.87,7.09,9.02,VTK,TK,VS,Green,Orange,Strong,IGI,1020996,Borderline,2011-12-21
427168699,18.98,K,Green,Brown,Orangey,Fancy Intense,SI3,Fair,Fair,Excellent,2.8,7.3,13.72,16.97,14.11,XTK,TK,N,Orange,Green,Very Slight,IGI,566078,No,2020-12-02
523180788,18.68,M,Gray,Red,Orangey,Fancy Light,I1,Very Good,Fair,Very Good,9.0,1.9,9.43,8.11,12.21,M,VTK,L,Orange,Orange,Medium,IGI,197680,Yes,2016-03-23
559023671,9.44,J,Purple,Orange,Brownish,Faint,VVS2,Poor,Very Good,Excellent,2.1,1.4,16.87,15.94,9.39,M,TK,N,White,White,Faint,GIA,1440164,Borderline,2017-11-26
434452380,10.72,I,Pink,Pink,Brownish,Fancy Deep,SI3,Excellent,Very Good,Good,7.9,3.0,14.35,5.75,4.21,XTK,TK,N,Orange,Blue,Slight,GIA,900802,Borderline,2017-03-29
799201755,7.06,F,Black,Black,Orangey,Faint,I1,Fair,Excellent,Excellent,5.6,1.3,6.4,7.59,6.12,STN,TN,M,Blue,Yellow,Very Strong,HRD,1433540,Yes,2012-10-19
264647144,8.24,M,Other,Purple,Purplish,Very Light,I3,Poor,Good,Fair,3.6,4.4,16.95,12.92,12.54,STK,VTN,L,Green,Blue,Strong,IGI,375584,Yes,2007-05-05
528739831,10.21,M,Other,Black,Orangey,Faint,VS1,Very Good,Good,Fair,4.6,6.0,15.48,7.78,14.71,M,VTN,S,Yellow,Yellow,Very Slight,HRD,1328118,No,2017-08-18
150735947,15.98,D,Black,Purple,Yellowish,Fancy Dark,VS2,Excellent,Excellent,Excellent,6.1,4.9,8.39,14.87,13.77,STK,TK,L,White,Green,Strong,IGI,575673,E1,2018-04-08
763467254,5.87,L,Purple,Other,Grayish,Fancy,VVS1,Good,Very Good,Excellent,0.7,1.1,7.04,9.12,16.21,STN,TK,SL,Green,Green,Very Slight,IGI,871062,Borderline,2014-04-26
282711477,0.39,G,Chameleon,Orange,Greenish,Fancy Dark,SI1,Good,Very Good,Poor,0.7,8.6,8.47,5.79,3.28,STK,XTN,VS,White,Green,Very Slight,IGI,187756,No,2022-11-08
540393567,4.17,J,Red,Orange,Yellowish,Fancy Vivid,VVS1,Very Good,Good,Poor,9.3,4.1,8.34,11.38,9.06,STN,TN,SL,Yellow,Orange,Medium,GIA,1048184,Borderline,2015-01-07
483199075,9.0,J,Purple,Orange,Purplish,Fancy Intense,I1,Very Good,Good,Poor,3.6,4.6,14.3,3.39,6.8,STN,TK,SL,Yellow,Blue,Medium,IGI,1308946,Yes,2018-06-23
497815816,10.36,L,Green,Purple,Yellowish,Fancy Dark,I3,Fair,Good,Poor,4.6,7.9,9.73,15.91,10.76,STN,M,N,Yellow,Blue,Strong,GIA,752853,Yes,2024-01-13
357023951,13.9,K,Brown,Brown,Greenish,Light,I2,Fair,Very Good,Very Good,8.6,7.9,14.59,16.26,15.79,TK,STN,VL,Green,White,Strong,IGI,256719,No,2005-03-16
949795700,14.3,I,Red,Brown,Purplish,Fancy Vivid,I1,Excellent,Excellent,Poor,0.5,0.0,14.5,6.05,7.89,STK,VTK,L,Blue,Orange,Faint,IGI,1380858,E1,2015-04-20
110367200,2.01,H,Purple,Yellow,Pinkish,Fancy Deep,VS1,Fair,Good,Poor,0.2,5.6,11.36,11.69,13.39,VTK,TK,L,Yellow,Orange,Medium,IGI,366500,Borderline,2023-02-21
531251063,15.64,K,Blue,Yellow,Yellowish,Fancy Dark,VVS1,Good,Fair,Good,7.3,3.2,4.78,5.27,3.48,M,TN,SL,Orange,Orange,Faint,GIA,212069,Borderline,2012-12-13
886418855,14.63,I,Other,Orange,Grayish,Fancy Intense,SI1,Good,Good,Poor,4.9,3.5,7.31,14.86,11.37,STK,VTN,S,Orange,Orange,Medium,HRD,537506,E1,2004-06-07
888534765,5.19,M,Brown,Yellow,Yellowish,Fancy Light,I3,Fair,Very Good,Good,0.3,5.4,10.59,5.51,15.23,VTK,XTK,S,Yellow,Green,Faint,GIA,988889,E1,2009-06-26
907006199,6.99,D,Red,Black,Grayish,Fancy Deep,VVS1,Fair,Poor,Fair,3.7,1.1,6.39,3.32,9.55,TN,XTK,S,Yellow,Orange,Faint,IGI,1276462,Borderline,2012-01-22
872591873,18.16,K,Chameleon,Green,Orangey,Fancy Deep,VVS1,Fair,Fair,Poor,1.1,7.0,14.04,7.71,4.78,M,STK,N,Orange,White,Very Strong,IGI,869057,No,2019-02-09
507871434,0.89,D,Purple,Chameleon,Brownish,Fancy Deep,I1,Very Good,Poor,Excellent,3.8,3.4,8.72,4.41,4.34,STK,VTK,N,Yellow,Orange,Very Slight,GIA,65783,No,2014-11-03
219807440,10.22,J,Chameleon,Chameleon,Orangey,Fancy Vivid,VVS1,Fair,Fair,Good,8.6,1.0,15.5,4.22,11.11,TK,TN,M,Blue,Blue,Very Slight,HRD,105986,No,2009-01-24
446631922,9.98,J,Chameleon,Orange,Yellowish,Very Light,I3,Very Good,Good,Poor,3.5,9.3,3.99,15.02,14.08,STK,M,EL,Orange,Orange,Very Slight,GIA,941753,E1,2004-12-18
509805812,8.5,I,Yellow,Yellow,Purplish,Fancy,VVS1,Excellent,Fair,Very Good,1.4,4.5,7.77,5.75,5.07,STK,XTN,S,White,Green,Strong,HRD,1361781,No,2018-07-02
981302822,1.07,H,Yellow,Orange,Grayish,Faint,VVS2,Poor,Fair,Fair,0.4,0.3,14.45,15.82,9.49,TK,VTK,VS,White,Orange,Slight,HRD,816796,E1,2013-07-24
139532011,7.83,I,Green,Black,Orangey,Fancy Vivid,I1,Very Good,Good,Excellent,1.8,4.5,6.26,11.98,10.99,VTK,VTN,VS,Blue,Orange,Strong,IGI,1060591,E1,2004-10-23
808828906,14.5,L,Other,Green,Grayish,Fancy Vivid,SI1,Fair,Poor,Fair,2.7,5.3,13.52,11.43,12.26,XTK,STK,N,Blue,Orange,Strong,IGI,579028,No,2010-03-22
547399066,4.3,I,Gray,Gray,Purplish,Faint,IF,Fair,Excellent,Good,1.4,8.8,9.33,10.48,16.69,STN,STN,S,White,Yellow,Slight,GIA,72650,Borderline,2008-09-07
641627351,14.38,F,Orange,Black,Brownish,Very Light,I1,Excellent,Poor,Poor,7.6,8.8,9.2,12.5,5.99,STN,TK,SL,Yellow,Green,Slight,GIA,1135725,Yes,2014-12-21
813231984,12.7,E,Red,Green,Yellowish,Fancy,I3,Fair,Very Good,Excellent,7.3,0.5,6.09,7.24,10.19,M,XTN,EL,Yellow,White,Medium,HRD,548321,Yes,2019-09-30
873039567,15.4,D,Red,Black,Purplish,Faint,I2,Good,Very Good,Fair,5.0,4.9,16.88,6.98,14.35,TN,XTN,N,Yellow,Blue,Very Slight,HRD,793712,No,2019-06-11
977359456,19.03,M,Black,Pink,Pinkish,Fancy Light,VS1,Excellent,Fair,Very Good,4.9,0.8,16.12,9.31,15.53,TK,XTN,N,Orange,Green,Strong,IGI,917996,No,2004-07-16
450070055,3.38,F,Pink,Green,Grayish,Very Light,VS1,Good,Good,Good,5.5,6.3,8.67,15.82,6.35,STN,XTN,L,Orange,Orange,Strong,GIA,1018183,No,2009-05-12
820740174,11.29,J,Other,Blue,Grayish,Very Light,I3,Fair,Poor,Fair,1.8,3.3,12.55,11.73,13.84,M,VTK,L,White,Green,Strong,HRD,834832,No,2006-01-03
291214502,10.49,L,Red,Purple,Purplish,Fancy Light,I3,Poor,Good,Excellent,4.2,1.4,15.45,15.13,9.5,VTN,VTK,SL,Yellow,Orange,Very Slight,HRD,811390,E1,2018-01-24
779320467,15.94,J,Gray,Green,Greenish,Fancy,SI1,Poor,Excellent,Good,0.1,0.3,15.51,11.93,15.78,XTN,STK,SL,Green,Orange,Very Strong,GIA,303357,Yes,2009-05-28
457612321,12.22,K,Yellow,Black,Purplish,Fancy Intense,SI1,Poor,Very Good,Poor,5.5,5.9,5.35,5.88,10.68,XTK,XTK,VS,Yellow,Orange,Very Strong,HRD,814919,No,2018-01-17
757546697,19.01,J,Pink,Blue,Orangey,Fancy Light,VS2,Very Good,Poor,Very Good,2.0,2.4,13.25,8.12,13.42,TK,M,SL,Green,Green,Strong,IGI,1384396,No,2009-07-13
612275990,17.7,D,Blue,Gray,Grayish,Fancy Vivid,VVS2,Poor,Fair,Excellent,7.8,8.3,8.39,17.0,11.0,XTN,XTK,M,Blue,White,Very Slight,GIA,409875,Yes,2006-10-15
461276312,15.57,I,Green,Yellow,Brownish,Light,I3,Poor,Very Good,Very Good,9.4,6.0,16.41,8.89,6.24,XTN,TN,L,Blue,Blue,Strong,IGI,100884,Yes,2007-10-02
914779701,18.75,E,Green,Gray,Brownish,Light,SI2,Excellent,Fair,Good,9.2,0.7,4.12,6.06,11.8,VTN,STN,VL,Blue,White,Very Strong,HRD,833512,Yes,2011-09-25
896133684,8.62,I,Blue,Green,Purplish,Fancy Intense,I3,Good,Poor,Very Good,2.1,8.3,10.92,4.4,15.35,M,VTK,S,Yellow,Green,Faint,IGI,902472,Yes,2017-01-12
306423189,1.65,G,Pink,Pink,Purplish,Fancy,VVS1,Fair,Very Good,Excellent,8.9,4.9,4.31,3.01,4.38,VTK,M,M,Orange,White,Faint,HRD,335334,No,2008-12-01
635233682,10.58,M,Black,Brown,Pinkish,Light,VVS1,Excellent,Very Good,Very Good,6.6,0.6,15.56,5.32,16.13,VTK,STN,L,Orange,Orange,Very Slight,IGI,59718,E1,2021-04-16
484070479,15.07,M,Purple,Yellow,Pinkish,Fancy Dark,I2,Excellent,Very Good,Good,9.2,9.3,15.83,10.45,11.19,VTN,XTK,L,White,Orange,Faint,GIA,1124122,Borderline,2009-08-08
539263294,0.87,I,Gray,Orange,Greenish,Fancy Deep,I1,Excellent,Poor,Good,4.0,0.6,3.42,4.46,6.98,XTN,TN,SL,Orange,Blue,Faint,IGI,529490,No,2013-03-04
324078127,4.73,I,Gray,Gray,Pinkish,Fancy Dark,SI2,Very Good,Excellent,Excellent,2.3,6.2,6.85,12.26,3.16,STK,STK,EL,White,Blue,Very Strong,GIA,1436013,No,2016-05-09
432716813,15.41,H,Green,Green,Brownish,Faint,SI1,Very Good,Very Good,Fair,8.5,1.0,14.61,6.4,13.6,XTK,VTK,EL,Blue,White,Medium,GIA,446205,No,2020-05-01
584314024,4.56,K,Other,Red,Purplish,Fancy Dark,I1,Excellent,Good,Poor,6.8,8.9,4.81,10.55,4.17,XTK,VTK,VL,Yellow,White,Slight,IGI,39967,E1,2009-06-20
405772364,2.91,K,Black,Purple,Grayish,Fancy Deep,IF,Poor,Very Good,Fair,2.1,4.2,6.52,15.24,8.44,STN,TN,N,Green,White,Strong,IGI,180213,E1,2019-06-22
507160928,11.36,G,Brown,Black,Brownish,Fancy,I2,Fair,Fair,Poor,0.9,2.0,3.91,5.35,12.99,TK,TK,VL,Yellow,Blue,Slight,HRD,568980,No,2016-07-18
498695702,3.86,I,Gray,Purple,Purplish,Fancy Deep,SI2,Fair,Excellent,Fair,8.2,9.1,11.83,5.51,13.67,TK,XTN,VS,Yellow,Yellow,Strong,IGI,1130017,Yes,2005-09-06
726860172,8.71,F,Chameleon,Pink,Yellowish,Fancy Light,I1,Very Good,Poor,Poor,9.3,8.5,11.81,12.51,9.23,TK,TK,S,Orange,White,Strong,IGI,1195593,Borderline,2017-05-29
198576334,5.28,K,Blue,Pink,Greenish,Fancy Light,I1,Excellent,Poor,Fair,4.6,1.9,5.82,9.73,5.3,VTK,XTN,M,Blue,Blue,Slight,IGI,124272,E1,2011-09-04
436544746,5.38,D,Green,Brown,Grayish,Fancy Light,I2,Very Good,Good,Excellent,2.8,3.2,5.28,3.57,4.2,XTN,TN,L,Yellow,Blue,Very Strong,GIA,302051,E1,2016-04-05
298082241,4.06,E,Blue,Pink,Grayish,Fancy Light,VVS1,Fair,Poor,Fair,6.3,8.3,10.87,8.49,11.89,M,STN,EL,Orange,Orange,Very Strong,GIA,187484,Yes,2019-02-17
223956255,9.42,F,Gray,Blue,Purplish,Fancy,SI2,Fair,Excellent,Poor,5.1,4.1,5.33,16.24,3.74,M,M,L,Blue,White,Very Strong,HRD,1442414,No,2023-03-15
833774519,6.23,J,Purple,Gray,Pinkish,Fancy Deep,IF,Poor,Good,Very Good,1.2,8.0,10.19,6.19,12.47,VTK,XTN,M,White,Green,Very Strong,IGI,137764,Borderline,2011-05-02
518720335,5.28,M,Red,Brown,Brownish,Fancy Intense,VS2,Good,Excellent,Very Good,4.5,5.0,10.66,16.81,8.42,XTK,TK,VS,Orange,Yellow,Strong,HRD,318712,Yes,2021-09-11
443671949,16.87,M,Other,Gray,Greenish,Fancy Deep,VVS1,Fair,Good,Very Good,8.4,0.8,15.13,13.54,14.26,M,VTN,EL,Orange,Blue,Faint,HRD,1198668,Borderline,2016-05-16
934561763,13.08,H,Green,Green,Orangey,Fancy Vivid,I3,Good,Very Good,Very Good,8.1,8.7,8.41,11.75,15.31,VTK,TN,L,Blue,Blue,Very Slight,HRD,918403,Yes,2023-11-28
730763129,19.23,H,Red,Blue,Orangey,Fancy,I3,Excellent,Fair,Poor,8.0,3.0,4.2,11.64,3.53,VTK,M,EL,Green,White,Strong,GIA,705096,No,2023-10-10
974202441,2.6,I,Pink,Purple,Grayish,Very Light,SI3,Very Good,Excellent,Very Good,9.1,6.7,7.35,11.54,2.93,VTK,TN,S,Blue,Orange,Very Slight,HRD,365139,E1,2012-12-06
576533561,17.69,M,Brown,Gray,Brownish,Fancy Vivid,I3,Poor,Very Good,Good,2.6,5.5,4.84,3.07,6.34,VTK,VTK,M,Blue,Orange,Very Strong,IGI,500319,Borderline,2006-05-18
702163658,18.23,F,Yellow,Orange,Greenish,Fancy Dark,VS2,Good,Very Good,Excellent,4.5,5.7,8.6,4.32,3.72,XTK,M,M,Yellow,White,Very Slight,GIA,478621,Borderline,2020-05-17
529919516,9.79,J,Red,Purple,Orangey,Fancy Dark,I1,Good,Excellent,Excellent,7.9,9.2,3.04,3.79,6.01,XTN,XTN,SL,Green,Orange,Slight,GIA,1413776,Yes,2004-07-16
114262399,5.29,J,Yellow,Black,Purplish,Very Light,VS2,Very Good,Excellent,Good,7.0,4.0,12.44,3.06,11.5,TK,STN,M,Blue,Blue,Very Slight,IGI,555880,No,2021-07-01
858936584,3.8,I,Blue,Purple,Yellowish,Very Light,VVS1,Good,Fair,Very Good,7.1,5.9,14.33,7.87,7.38,VTN,VTN,N,Orange,Blue,Very Slight,GIA,1028278,Borderline,2022-07-16
606356279,1.64,D,Red,Red,Brownish,Fancy Deep,SI1,Poor,Good,Poor,2.2,7.5,10.62,6.85,16.4,M,XTN,EL,Green,Blue,Very Slight,IGI,636490,Borderline,2017-04-30
541609501,12.04,G,Brown,Red,Grayish,Fancy Intense,VVS1,Poor,Very Good,Good,3.5,8.5,14.89,16.8,13.23,STN,STN,EL,White,Green,Faint,IGI,842681,Yes,2004-12-21
650989124,8.31,L,Blue,Purple,Purplish,Fancy,IF,Good,Poor,Good,5.9,9.2,11.22,6.57,13.4,XTN,STK,S,Green,Green,Strong,HRD,615774,Yes,2006-04-27
767978714,14.44,E,Pink,Green,Brownish,Faint,VVS1,Good,Poor,Fair,3.1,1.7,16.41,14.87,12.94,VTN,XTN,L,Blue,Blue,Strong,GIA,970528,No,2015-07-31
576897474,1.8,M,Brown,Red,Orangey,Fancy Deep,VS2,Fair,Fair,Poor,2.3,2.3,15.67,13.39,7.72,XTN,TN,VL,Orange,Orange,Slight,HRD,1270908,Yes,2014-05-07
675587286,4.14,G,Purple,Orange,Yellowish,Light,VS1,Very Good,Poor,Fair,2.6,5.3,15.48,16.82,8.16,STN,VTN,N,Green,Blue,Very Slight,HRD,63284,Borderline,2019-11-30
517494438,16.3,J,Yellow,Pink,Grayish,Faint,VS2,Poor,Excellent,Good,5.7,7.4,10.41,15.86,9.05,TK,TK,L,Green,Orange,Very Slight,IGI,869504,No,2013-04-14
307751869,12.63,D,Brown,Blue,Brownish,Light,SI3,Very Good,Good,Fair,4.1,3.9,12.06,3.51,10.14,TK,STK,N,Yellow,Blue,Very Strong,GIA,1441648,Borderline,2022-06-13
857294167,5.67,D,Pink,Gray,Pinkish,Fancy Deep,VVS2,Fair,Good,Fair,5.6,8.9,3.75,11.85,4.19,XTN,XTN,SL,Green,Yellow,Strong,HRD,763629,Borderline,2023-11-23
320203624,0.53,H,Pink,Orange,Brownish,Fancy,I3,Good,Excellent,Fair,9.6,0.6,8.69,2.98,15.13,TK,TN,SL,Blue,Green,Very Slight,IGI,352250,E1,2017-04-20
795871246,3.92,I,Gray,Red,Brownish,Very Light,I2,Fair,Fair,Fair,7.8,2.7,3.87,15.68,7.08,STK,XTN,N,Orange,Green,Medium,HRD,766259,No,2021-03-10
236576863,6.31,F,Other,Chameleon,Yellowish,Fancy Deep,I2,Poor,Good,Excellent,5.9,1.8,6.15,7.21,16.48,STN,XTK,N,Blue,Yellow,Medium,GIA,1173764,Borderline,2013-01-01
809207334,12.13,G,Black,Red,Grayish,Fancy Intense,SI3,Poor,Very Good,Fair,2.1,0.0,3.26,16.73,10.76,STN,VTN,VS,Orange,Orange,Slight,HRD,1210476,E1,2015-09-11
860658630,11.27,G,Purple,Black,Orangey,Very Light,VS2,Good,Very Good,Fair,5.6,7.8,9.95,5.12,14.06,XTK,TK,VS,White,White,Slight,HRD,303410,No,2013-09-29
475504276,8.44,L,Red,Green,Greenish,Fancy Intense,VS2,Excellent,Excellent,Very Good,0.6,2.1,10.38,7.52,12.1,VTK,STN,VL,White,Blue,Slight,GIA,413183,E1,2008-04-26
760297319,5.76,L,Gray,Purple,Pinkish,Fancy,IF,Good,Good,Fair,3.6,7.4,6.54,9.07,8.86,TK,XTN,VS,Orange,Blue,Slight,IGI,776224,Yes,2021-05-26
526083294,9.02,F,Chameleon,Chameleon,Yellowish,Light,SI1,Good,Poor,Poor,7.7,1.0,11.11,16.52,11.1,XTN,XTN,SL,Orange,Orange,Strong,GIA,825822,Borderline,2008-12-29
196663926,0.89,J,Pink,Green,Brownish,Fancy Light,I2,Excellent,Very Good,Fair,2.5,6.1,14.05,14.41,3.37,TN,XTK,N,Yellow,Orange,Medium,IGI,1230469,E1,2018-05-21
633663219,12.99,J,Red,Pink,Yellowish,Fancy Deep,VS2,Poor,Very Good,Fair,1.9,9.1,15.93,6.01,5.49,VTN,M,L,Green,Green,Strong,HRD,1138632,Borderline,2005-11-28
852122554,0.52,G,Green,Black,Brownish,Fancy,VVS2,Excellent,Excellent,Poor,7.9,7.3,7.65,14.71,11.32,XTK,XTK,EL,White,Yellow,Faint,HRD,328265,No,2022-03-08
174040184,12.87,K,Yellow,Green,Yellowish,Fancy Intense,I3,Very Good,Very Good,Good,1.8,5.3,11.5,9.27,15.3,TN,STK,SL,White,Orange,Medium,IGI,661436,E1,2017-01-13
303808429,12.2,E,Chameleon,Orange,Pinkish,Fancy Intense,IF,Fair,Excellent,Good,9.1,8.3,16.44,11.79,10.87,TK,TN,M,Blue,Green,Faint,IGI,352213,Borderline,2016-05-08
152670235,14.68,D,Brown,Brown,Brownish,Light,VVS1,Excellent,Poor,Excellent,2.7,4.7,6.46,4.92,14.87,STN,VTN,EL,Yellow,White,Strong,HRD,453287,Yes,2020-08-17
412490786,10.96,J,Black,Brown,Grayish,Fancy Deep,SI1,Fair,Fair,Poor,0.1,1.0,6.12,15.99,12.59,VTK,VTN,EL,Yellow,Green,Faint,IGI,511468,Yes,2020-01-10
289901629,6.65,K,Other,Pink,Pinkish,Fancy Dark,SI1,Excellent,Good,Poor,2.5,7.0,15.58,12.26,6.65,VTN,VTN,L,Green,Green,Very Strong,IGI,146792,E1,2016-02-11
631360030,16.0,M,Black,Other,Pinkish,Faint,I3,Good,Fair,Excellent,2.5,1.2,11.31,6.18,10.5,STN,TK,S,White,White,Strong,GIA,909850,E1,2013-10-01
485890232,12.52,K,Green,Blue,Grayish,Fancy,I3,Fair,Good,Very Good,5.0,6.0,8.96,8.72,10.42,VTN,XTK,N,White,Green,Slight,IGI,1099767,E1,2022-09-10
387592513,11.69,J,Blue,Black,Grayish,Fancy Dark,IF,Excellent,Excellent,Very Good,0.7,8.1,8.73,8.16,14.97,XTN,STN,L,Blue,Blue,Very Strong,GIA,1359236,Yes,2018-10-23
340979199,17.33,D,Yellow,Chameleon,Purplish,Light,SI2,Fair,Fair,Good,3.0,2.2,7.6,3.74,4.45,TN,XTN,EL,Blue,Yellow,Slight,GIA,927825,E1,2006-07-23
584275451,14.16,E,Gray,Red,Purplish,Very Light,SI2,Poor,Excellent,Poor,4.6,3.9,10.73,5.12,9.98,M,TK,S,Orange,Orange,Medium,HRD,515955,Yes,2019-05-09
579140224,3.54,F,Other,Green,Greenish,Faint,VVS2,Excellent,Poor,Fair,5.6,1.0,15.57,13.72,11.49,TN,M,VS,White,Orange,Very Strong,GIA,1434801,E1,2015-05-06
568045896,7.93,E,Chameleon,Red,Orangey,Very Light,I3,Excellent,Excellent,Fair,3.2,1.7,14.59,7.68,9.14,XTN,TN,SL,Yellow,White,Strong,IGI,74466,E1,2013-07-16
432962326,5.17,E,Brown,Black,Purplish,Fancy,VS1,Poor,Very Good,Good,7.1,1.7,9.47,9.83,7.01,VTK,STK,EL,Orange,Orange,Very Slight,GIA,1179734,Yes,2007-02-17
951508951,9.23,E,Red,Gray,Pinkish,Fancy Deep,I3,Good,Poor,Good,1.0,9.3,13.32,14.28,11.91,XTK,XTK,VL,Yellow,Orange,Strong,IGI,1235550,Yes,2021-11-30
509628044,15.15,L,Pink,Red,Grayish,Fancy Light,I2,Poor,Excellent,Good,3.4,0.3,16.92,7.9,7.51,TK,STK,S,White,Yellow,Strong,GIA,1176238,Borderline,2019-03-13
104378407,4.36,K,Yellow,Black,Grayish,Fancy Deep,I3,Poor,Good,Poor,7.7,2.1,11.9,3.49,8.78,STK,TN,VS,Green,Orange,Medium,HRD,729565,No,2014-08-13
756312089,10.99,F,Pink,Blue,Pinkish,Very Light,IF,Good,Poor,Fair,8.4,8.5,16.0,15.83,15.54,TN,TN,S,Orange,Green,Very Strong,IGI,278800,No,2022-02-13
271396189,2.76,F,Chameleon,Black,Brownish,Fancy,VVS2,Fair,Very Good,Very Good,8.9,2.8,11.85,12.17,8.41,TK,TK,VL,Orange,Blue,Very Strong,IGI,1305960,Yes,2012-01-14
971347431,7.45,E,Orange,Pink,Grayish,Fancy Light,VS1,Poor,Good,Poor,3.5,5.0,3.4,14.16,7.54,VTN,TK,EL,Blue,Blue,Strong,HRD,300960,Yes,2012-08-19
353223584,17.84,E,Other,Purple,Orangey,Light,IF,Poor,Excellent,Very Good,6.6,4.5,8.78,12.45,13.94,STK,STK,L,Blue,Orange,Medium,IGI,1243568,Yes,2005-10-23
432354244,10.81,K,Black,Black,Brownish,Faint,SI2,Very Good,Poor,Very Good,2.6,6.7,14.0,12.33,10.0,XTN,TK,N,Blue,White,Faint,GIA,967047,Borderline,2023-04-18
204906794,3.4,I,Blue,Purple,Yellowish,Fancy Dark,VS2,Poor,Excellent,Good,5.7,1.4,7.8,16.38,3.39,XTN,XTN,EL,Yellow,Yellow,Medium,IGI,964165,Yes,2017-06-29
827213623,15.68,M,Purple,Blue,Yellowish,Faint,VS2,Good,Poor,Excellent,8.5,1.2,10.38,9.0,13.46,TK,VTK,VS,Green,Orange,Very Strong,IGI,132556,Borderline,2011-01-31
695949789,6.89,M,Other,Blue,Orangey,Fancy Dark,VS1,Good,Good,Excellent,6.1,1.7,9.37,6.86,16.34,VTN,TN,M,Orange,Blue,Very Strong,IGI,354602,E1,2012-10-06
446459144,5.2,L,Pink,Red,Orangey,Fancy Light,I2,Fair,Good,Poor,9.4,0.9,11.5,9.15,7.09,XTN,TK,M,Orange,Green,Faint,GIA,1425879,Yes,2021-05-28
883489190,14.95,G,Purple,Purple,Orangey,Fancy Vivid,IF,Good,Fair,Good,7.6,8.0,6.26,7.28,3.0,XTN,STN,VL,White,Yellow,Faint,GIA,906334,Yes,2014-07-29
621081640,2.0,E,Black,Orange,Brownish,Light,VVS1,Excellent,Fair,Fair,5.4,2.5,12.33,15.26,8.26,M,VTN,EL,Orange,White,Strong,IGI,1301790,Yes,2019-07-03
323144217,1.7,D,Purple,Green,Yellowish,Fancy Vivid,VS2,Very Good,Good,Excellent,7.5,8.9,4.52,8.64,8.72,STN,STK,VS,Blue,Blue,Strong,HRD,620206,Borderline,2019-11-17
249167541,7.64,L,Chameleon,Blue,Yellowish,Fancy Dark,IF,Excellent,Fair,Good,7.1,3.8,7.61,12.64,14.24,XTN,STN,VS,Orange,Blue,Very Strong,GIA,218617,Yes,2015-06-14
769230755,16.67,E,Chameleon,Chameleon,Pinkish,Fancy Vivid,VVS1,Good,Good,Excellent,6.4,5.7,3.57,12.2,10.68,STK,VTK,VL,Orange,Orange,Slight,GIA,1157451,Yes,2016-07-01
227238364,6.71,H,Purple,Blue,Pinkish,Fancy Vivid,VS1,Very Good,Good,Very Good,6.8,8.9,14.61,6.78,16.07,TK,XTK,S,Green,White,Slight,IGI,490608,Borderline,2016-11-16
929093486,13.1,K,Gray,Other,Purplish,Fancy,SI3,Good,Very Good,Good,4.7,1.9,6.35,16.91,15.02,M,XTK,VL,White,White,Medium,GIA,619885,Yes,2017-10-27
680956014,14.19,G,Green,Pink,Yellowish,Fancy Light,I2,Good,Good,Good,6.9,3.2,9.75,14.75,3.39,VTN,VTN,VL,White,Orange,Faint,GIA,1397798,No,2015-04-07
489160996,14.13,D,Black,Yellow,Pinkish,Fancy Deep,I3,Excellent,Excellent,Poor,5.4,3.6,14.11,11.24,10.46,STK,TK,N,Orange,Orange,Medium,GIA,273483,No,2012-08-24
413813493,7.3,G,Yellow,Blue,Yellowish,Fancy,SI1,Poor,Excellent,Fair,6.2,3.1,5.36,12.82,12.46,XTK,VTK,VL,Yellow,Yellow,Faint,IGI,794578,No,2023-03-15
